bush	kerry	party	previous_vote_share	previous_opposition_vote_share	runningforreelection	unopposed	healthsolutionsnewmexicoact	richardsongovdem	dendahlgovrep	treatment	n	q1favor	q1favorse	q1oppose	q1opposese	q2full	q2fullse	q2reduced	q2reducsedse	q2none	q2nonese	sb24	pres_2party	self_2party	match_category	rep	treatment_highsupport	treatment_lowsupport	lowsupport	full_co	v_richardson	dem_vs	id	s.neg.difs.dw	s.pos.difs.dw	s.difs.dw	neg.difs.dw	pos.difs.dw	difs.dw	pos.exposure.observed.dw	neg.exposure.observed.dw	exposure.observed.dw	i	neg.exposure.expected.0.dw	neg.exposure.expected.1.dw	pos.exposure.expected.0.dw	pos.exposure.expected.1.dw	exposure.expected.0.dw	exposure.expected.1.dw	dwnom_scores	s.neg.difs.rank	s.pos.difs.rank	s.difs.rank	neg.difs.rank	pos.difs.rank	difs.rank	pos.exposure.observed.rank	neg.exposure.observed.rank	exposure.observed.rank	neg.exposure.expected.0.rank	neg.exposure.expected.1.rank	pos.exposure.expected.0.rank	pos.exposure.expected.1.rank	exposure.expected.0.rank	exposure.expected.1.rank	s.neg.difs.sq	s.pos.difs.sq	s.difs.sq	neg.difs.sq	pos.difs.sq	difs.sq	pos.exposure.observed.sq	neg.exposure.observed.sq	exposure.observed.sq	neg.exposure.expected.0.sq	neg.exposure.expected.1.sq	pos.exposure.expected.0.sq	pos.exposure.expected.1.sq	exposure.expected.0.sq	exposure.expected.1.sq	s.neg.difs.geo	s.pos.difs.geo	s.difs.geo	neg.difs.geo	pos.difs.geo	difs.geo	pos.exposure.observed.geo	neg.exposure.observed.geo	exposure.observed.geo	neg.exposure.expected.0.geo	neg.exposure.expected.1.geo	pos.exposure.expected.0.geo	pos.exposure.expected.1.geo	exposure.expected.0.geo	exposure.expected.1.geo
2912	7855	"D"	7127		1	1	"Y"	7052	1332	0	188											1			17	0	0	0	0	0			11	"-1.26559062723159"	"1.4704512755218"	"-0.39402491889646"	"-0.604161589589332"	"0.486383043651758"	"-0.117778545937576"	"10.6634428910911"	"6.40494756656699"	"17.0683904576581"	70								"-1.44911007882015"	"1.62600331209475"	"-0.589956444284932"	"-0.568435156214915"	"0.331847782152426"	"-0.236587374062488"	"11.2537313432836"	"7.30597014925373"	"18.5597014925373"							"-1.47135366192635"	"1.4306189406013"	"-1.13809802771633"	"-0.539641926875131"	"0.298179488291686"	"-0.24146243858344"	"13.0727707743751"	"8.91562200915321"	"21.9883927835284"							"0.369111418467487"	"0.149755367304583"	"0.376547336926627"	"0.506118355065196"	"-0.00621865596790361"	"0.499899699097292"	"2"	"1"	"3"	0.493881644934804	0.505882352941176	2.0062186559679	2.0	2.50010030090271	2.50588235294118
3154	4389	"D"	4608		1	1	"Y"	4401	1659	1	141											1			11	0	1	0	0	0			12	"-0.348745233792902"	"-0.17634383433148"	"-1.48211665249172"	"0.105608927778285"	"-0.499062364606907"	"-0.393453436828622"	"11.488769326359"	"11.4843795921188"	"22.9731489184778"	70								"-0.357664718537039"	"-0.123625920374652"	"-1.02945031330757"	"0.218318447523814"	"-0.592868164149433"	"-0.374549716625616"	"12"	"11.8283582089552"	"23.8283582089552"							"-0.105834171519116"	"-0.0855366583728727"	"-0.708363338938654"	"0.331839553359227"	"-0.504841901543239"	"-0.173002348184021"	"14.2695037395776"	"14.7670087274927"	"29.0365124670703"							"0.34676254574175"	"0.878192904167682"	"0.846835258564132"	"0.488469184890656"	"0.507355864811133"	"0.995825049701789"	"3"	"2"	"5"	1.52012072434608	1.51153081510934	2.52917505030181	2.49264413518887	4.04929577464789	4.00417495029821
3868	5568	"D"	5548		0		"Y"	5366	1325	1	162											1			2	0	1	0	0	0			13	"-0.337315864539968"	"-0.12499327895539"	"-1.32590876324543"	"0.114456907367749"	"-0.468334092034244"	"-0.353877184666494"	"11.4891806077212"	"11.483474773122"	"22.9726553808432"	70								"-0.436409038064081"	"0.0863859716122088"	"-0.856682276441681"	"0.161556671427405"	"-0.481872450412311"	"-0.320315778984899"	"12.0746268656716"	"11.6641791044776"	"23.7388059701493"							"-0.0781556755424696"	"-0.0592774415858964"	"-0.51017737877598"	"0.349504110191877"	"-0.490933887897066"	"-0.141429777705188"	"14.2696434715804"	"14.7664204585657"	"29.0360639301461"							"0.347658351572724"	"-0.588628341356248"	"-0.133193172254716"	"0.489176613392676"	"-0.526805583653652"	"-0.0376289702609753"	"1"	"1"	"2"	0.511172631995254	0.510823386607324	1.5076132094127	1.52680558365365	2.01878584140795	2.03762897026098
2449	5492	"D"	4631	1376	1	0	"Excused"	5600	1173	0	168											1			7	0	0	0	0	0			14	"-1.26404811180153"	"1.31840536692288"	"-0.748428739638265"	"-0.602967460259919"	"0.395398475154547"	"-0.207568985105372"	"10.6718661300838"	"6.4162283714395"	"17.0880945015233"	70								"-1.20014326202383"	"1.24862785278773"	"-0.653625686749804"	"-0.388970798718306"	"0.132396893650943"	"-0.256573905067363"	"12.2089552238806"	"8.73880597014926"	"20.9477611940299"							"-1.46267949814194"	"1.3633604751461"	"-1.32695938481264"	"-0.534106031453833"	"0.26255650444719"	"-0.271549527006641"	"13.0810562679195"	"8.92985561038241"	"22.0109118783019"							"-0.271778469819101"	"1.55529791921316"	"0.836322430087075"	"0"	"0.984739121468344"	"0.984739121468344"	"4"	"0"	"4"	0.0	0.0	3.01526087853166	2.99126383226558	3.01526087853166	2.99126383226558
7058	6449	"R"	5711	4934	1	0	"N"	7714	4098	0	165											1			25	1	0	0	0	0			15	"0.629899128631453"	"-0.33087895378675"	"1.14318898796883"	"0.86322075678213"	"-0.591536481739467"	"0.271684275042663"	"9.04047762230039"	"13.0737272922415"	"22.1142049145419"	70								"0.600647345805516"	"-0.0467408633005801"	"1.30057194186461"	"0.909104718246736"	"-0.552232790100282"	"0.356871928146443"	"10.0746268656716"	"13.3358208955224"	"23.410447761194"							"0.256537695285553"	"-0.0524523932825655"	"0.853333023539421"	"0.563107120828397"	"-0.487319047983577"	"0.0757880728448157"	"11.8209391547144"	"14.8865663940268"	"26.7075055487412"							"0.400919284116308"	"1.59237914001694"	"1.3648889727759"	"0.531237404272471"	"1.01088270858525"	"1.54212011285772"	"2"	"2"	"4"	1.46876259572753	1.50615323541088	0.989117291414752	0.96546248511314	2.45787988714228	2.47161572052402
5005	6303	"D"	5703	2612	1	1	"Y"	5164	1647	0	124											1			18	0	0	0	0	0			16	"-1.26738735121651"	"1.48293458428011"	"-0.370030595355013"	"-0.605552512989798"	"0.493853079979987"	"-0.111699433009811"	"10.6712907962501"	"6.41526948171668"	"17.0865602779668"	70								"-1.23070440863434"	"1.31002752664606"	"-0.620427089102617"	"-0.411000387285132"	"0.164847916108082"	"-0.246152471177052"	"12.0746268656716"	"8.51492537313433"	"20.589552238806"							"-1.46109338733548"	"1.41596495357451"	"-1.14571362494766"	"-0.533093767474348"	"0.290418104805161"	"-0.242675662669178"	"13.0802688314535"	"8.92850240339691"	"22.0087712348504"							"0.361363839556373"	"0.87965009082878"	"0.858744232699638"	"0.5"	"0.508383233532934"	"1.00838323353293"	"3"	"1"	"4"	0.5	0.522044088176353	2.49161676646707	2.48456913827655	2.99161676646707	3.00661322645291
5145	7785	"D"	7965		1	0	"Y"	7769	2488	1	216											1			7	0	1	0	0	0			17	"-1.32711524537529"	"1.37242060450799"	"-0.813555324370334"	"-0.651790514120342"	"0.42772129876251"	"-0.224069215357831"	"9.38737795874476"	"6.04393957811408"	"15.4313175368588"	70								"-1.53197137726117"	"1.47274151259138"	"-1.03827188192163"	"-0.628164600794748"	"0.250845689063448"	"-0.377318911731301"	"9.86567164179104"	"6.79850746268657"	"16.6641791044776"							"-1.54358451907301"	"1.44249991685139"	"-1.38796288891568"	"-0.585740027083128"	"0.304472165684031"	"-0.281267861399087"	"11.8030614373898"	"8.45796766204613"	"20.2610290994359"							"-0.25558757553934"	"-1.25306437320646"	"-1.02919014369874"	"0.0127861414724686"	"-0.995256753969891"	"-0.982470612497422"	"1"	"1"	"2"	0.995923121723937	0.987213858527531	1.99786449233159	1.99525675396989	2.99378761405552	2.98247061249742
2814	9679	"D"	7049	1468	1	1	"Y"	7579	1295	1	211											1			14	0	1	0	0	0			18	"-1.25605494656661"	"0.941717357630028"	"-1.61370417026807"	"-0.596779597982603"	"0.169987635103647"	"-0.426791962878955"	"9.67126880213618"	"6.41523282486014"	"16.0865016269963"	70								"-1.25557848852468"	"0.901734691209552"	"-1.36497210060117"	"-0.428930530841132"	"-0.050943457676901"	"-0.479873988518033"	"10.9402985074627"	"8.2910447761194"	"19.2313432835821"							"-1.45715387669509"	"1.19415631173561"	"-1.86736819730427"	"-0.530579551757615"	"0.17293868252991"	"-0.357640869227701"	"12.0802387262299"	"8.92845066964996"	"21.0086893958798"							"0.367266971581893"	"0.138598697824096"	"0.367706838078905"	"0.504661773457647"	"-0.0140845070422535"	"0.490577266415394"	"2"	"1"	"3"	0.50453720508167	0.495338226542353	2.01814882032668	2.01408450704225	2.52268602540835	2.50942273358461
3206	6220	"D"	4676	1478	1	1	"Y"	5331	1554	1	217											1			17	0	1	0	0	0			19	"-1.12877928897353"	"1.05502667960861"	"-0.957181199164042"	"-0.498249889501075"	"0.237792154553944"	"-0.260457734947131"	"11.0472344271839"	"8.66032411414199"	"19.7075585413259"	70								"-1.14608099871402"	"1.00725248685864"	"-0.935876627866543"	"-0.350000748514201"	"0.00482492252878153"	"-0.345175825985415"	"11.7164179104478"	"9.54477611940298"	"21.2611940298508"							"-0.887430021860353"	"0.796105758962928"	"-0.908369856917475"	"-0.166978891478404"	"-0.0378860562557026"	"-0.204864947734105"	"13.6725739033758"	"12.0110488698693"	"25.6836227732451"							"0.369111418467487"	"0.867617319189683"	"0.856501323985511"	"0.506118355065196"	"0.499899699097292"	"1.00601805416249"	"3"	"1"	"4"	0.505882352941176	0.493881644934804	2.50887337986042	2.50010030090271	3.0147557328016	2.99398194583751
7988	5984	"R"	7740		1	1	"N"	6609	4567	0	252											0			29	1	0	0	0	0			20	"0.417840229678124"	"-0.370989147886511"	"0.400495073015755"	"0.699056596172671"	"-0.615538500183337"	"0.0835180959893336"	"9.60517074540257"	"13.0476709727664"	"22.6528417181689"	70								"0.133313470873472"	"-0.338527063882796"	"-0.263836733607383"	"0.572233424793623"	"-0.706447950422215"	"-0.134214525628586"	"11.3134328358209"	"13.3208955223881"	"24.634328358209"							"0.073171733790388"	"0.125532334942437"	"0.710485653909196"	"0.446082032083053"	"-0.393050660276316"	"0.053031371806739"	"12.6903095156646"	"15.2208605390857"	"27.9111700547503"							"1.64370277993966"	"1.58368688542294"	"2.28978160808511"	"1.51267828843106"	"1.00475435816165"	"2.51743264659271"	"3"	"3"	"6"	1.48732171156894	1.51696284329564	1.99524564183835	2.02524232633279	3.48256735340729	3.54220516962843
2698	3010	"D"	4628		1	0	"Y"	4275	1962	0	200											1			8	0	0	0	0	0			21	"-0.862929854744148"	"0.998617474052586"	"-0.278096391545629"	"-0.292444099533395"	"0.204036775839187"	"-0.0884073236942058"	"12.5232901386917"	"10.1441118891817"	"22.6674020278733"	70								"-0.880471942249341"	"1.13446808041835"	"-0.111770123153785"	"-0.158540057980851"	"0.0720610465028226"	"-0.0864790114780298"	"13.1044776119403"	"10.6791044776119"	"23.7835820895522"							"-0.506966856847497"	"0.522892885902429"	"-0.292529312074859"	"0.0758346344721996"	"-0.182591376207215"	"-0.106756741735019"	"15.2242776646441"	"13.6434276032944"	"28.8677052679385"							"-0.271778469819101"	"0.884888237322301"	"0.38809446795391"	"0"	"0.512076314187132"	"0.512076314187132"	"3"	"0"	"3"	0.0	0.0	2.48792368581287	2.49595899862015	2.48792368581287	2.49595899862015
10473	8401	"R"	7564	5422	1	0	"N"	7805	5353	1	210											0			22	1	0	1	1	1			22	"1.22041183651204"	"-1.13539077676405"	"1.04735764385263"	"1.32036272770112"	"-1.07295792700561"	"0.247404800695509"	"9.01474823430181"	"12.0667101864237"	"21.0814584207255"	70								"1.20527119766781"	"-0.90053216498596"	"1.25147601447847"	"1.34493963190257"	"-1.0034794981631"	"0.341460133739471"	"9.91044776119403"	"12.2910447761194"	"22.2014925373134"							"1.00470295083119"	"-0.977341406886226"	"0.775632886238982"	"1.04058999012701"	"-0.977180155675674"	"0.0634098344513419"	"11.7848073232627"	"13.8711359608122"	"25.6559432840748"							"1.62650720439497"	"-0.547909489144665"	"0.851744013366649"	"1.49909873823353"	"-0.498097336270779"	"1.00100140196275"	"0"	"3"	"3"	1.5076892350709	1.50090126176647	0.492310764929099	0.498097336270779	2.0	1.99899859803725
7821	6842	"R"	5897	5302	1	0	"N"	6987	3475	1	154											1			32	1	1	0	0	0			23	"1.86749258970031"	"-1.83549228639108"	"1.37097969293885"	"1.8212965211802"	"-1.4919000369554"	"0.329396484224802"	"7.46228246763349"	"12.8023978893179"	"20.2646803569514"	70								"1.87888245432948"	"-1.64463165073758"	"1.54547980487333"	"1.8305031818361"	"-1.39675176827623"	"0.433751413559861"	"8.16417910447761"	"12.9328358208955"	"21.0970149253731"							"1.89425169426752"	"-2.01347234808598"	"0.894490213923281"	"1.60830452010367"	"-1.52595978556072"	"0.0823447345429429"	"10.0610665054939"	"14.5417071261724"	"24.6027736316662"							"0.980873590574382"	"-1.22349012361251"	"-0.0834476868952608"	"0.989234206784481"	"-0.974405850091408"	"0.0148283566930734"	"1"	"2"	"3"	1.01437857002167	1.01076579321552	1.99409099862123	1.97440585009141	3.0084695686429	2.98517164330693
7336	5842	"R"	5735	4750	1	1	"N"	6642	4170	0	207											0			31	1	0	0	0	0			24	"0.4919688472142"	"-0.401109928928405"	"0.555856923934742"	"0.756442833369102"	"-0.633562834354176"	"0.122879999014923"	"9.44953771308064"	"13.099548650207"	"22.5490863632876"	70								"0.197620354689475"	"-0.372276104906387"	"-0.172990643038219"	"0.618588170920653"	"-0.724285030317629"	"-0.105696859396982"	"11.1791044776119"	"13.365671641791"	"24.544776119403"							"0.149129901127333"	"0.0506223537267623"	"0.76573299036396"	"0.494558920601831"	"-0.432726216841235"	"0.0618327037605972"	"12.454335858743"	"15.1379329510417"	"27.5922688097847"							"-0.269760084294094"	"0.864227086867704"	"0.375792210111721"	"0.00159394301653715"	"0.497509464036661"	"0.499103407053198"	"2"	"1"	"3"	0.998406056983463	0.996988556514756	1.50249053596334	1.51254768118852	2.5008965929468	2.50953623770327
4748	7496	"D"	7417		1	1	"Y"	7026	2400	1	181											1			16	0	0	1	1	1			25	"-1.9276358293607"	"1.83594846460334"	"-1.55367324072845"	"-1.11668002399356"	"0.705097275043876"	"-0.411582748949684"	"10.6712045483291"	"5.41514520603232"	"16.0863497543614"	70								"-2.00962133993787"	"1.98582441305719"	"-1.27124291421962"	"-0.972472106361572"	"0.522020822074863"	"-0.450451284286707"	"11.7761194029851"	"7.06716417910448"	"18.8432835820896"							"-2.27478715806635"	"2.19429831116423"	"-1.81777478453114"	"-1.05239726827062"	"0.70265701682017"	"-0.349740251450438"	"13.08016676658"	"7.92832701255405"	"21.0084937791341"							"-0.881996442727889"	"2.30896762033842"	"0.883232859552975"	"-0.481896379275855"	"1.51610322064413"	"1.03420684136827"	"4"	"0"	"4"	0.501699660067986	0.481896379275855	2.4879024195161	2.48389677935587	2.98960207958408	2.96579315863173
